,info,Tal1,Dmbx1,Emx2,Uncx,Paxip1,Ctnnb1,Prdm1,Rybp,Nfkb2,Tfdp2,Grhl1,Sp8,Irf2,Zfp287,Esr2,Zfp128,Vav1,Sp1,Ppargc1b,Sp7,Pin1,Nfya,Vsx1,Klf1,Vsx2,Mybl1,Mybl2,Rnf2,Blzf1,Topors,Nr3c2,Nfia,Taf6l,Nr4a3,Hoxd12,Hoxd13,Ttf1,Sox9,Nr2e1,Polr2b,Hltf,Sox6,Pbx3,Sox5,Foxa1,Cdc5l,Cebpg,Ciita,Rest,Ets1,Mafk,Tbx15,Scml2,Myb,Clock,Rbpj,Foxc1,Zfp422,Pias3,Runx1,Ppara,Relb,Vdr,Cdc6,Arid3a,Lhx1,Hoxb8,Hoxb9,Hic1,Lhx6,Six4,Hoxb3,Zfp263,Cbfa2t3,Ehf,Nhlh1,Gata6,Gata4,Gata5,Lpp,Nfe2l3,Nfe2l2,Tmf1,Gli1,Tbx2,En1,En2,Hnf1a,Tbx4,Zfp423,Elf1,Foxb1,Elf2,Elf4,Mxd1,Wt1,Rfx4,Bhlhe41,Sox13,Taf4b,Rfx2,Sox17,Ahr,Sall4,Med14,Smyd1,Sall3,Arid2,Zfp64,Pgr,Trps1,Hoxa1,Bach2,Bach1,Notch3,Pknox1,Pknox2,Sin3a,Etv3,Smad9,Smad5,Alx1,Egf,Mn1,Nkx3-1,Rbak,Gabpa,Nfkbiz,Zscan21,Trp73,E2f7,Esrrg,Rbpjl,Nfatc4,Nr5a1,Neurod4,Esrrb,Tbx21,Rorc,Mitf,Pax7,Pax6,Pax1,Pax3,Pax2,Pax9,Zkscan17,Gfi1,Mzf1,Runx3,Smarca4,Foxd4,Foxd3,Creb1,Srebf1,Sox11,Gmeb2,Irx4,Pou3f2,Ikzf1,Tcf23,Mtf2,Npas3,Nfatc3,Nfil3,Phox2b,Plag1,E2f2,Ddx3x,Taf2,Pou4f1,Trim33,Tsc2,Lmx1a,Nr2f2,Eomes,Wwtr1,Foxo1,Ar,Zfp354a,Elk4,Foxo4,Sall1,Mycn,Maml3,Foxp3,Atm,Uaca,Tbr1,Pml,Lhx3,Atr,Zbtb33,Ptch1,Lhx5,Barhl1,Irx5,Tfap2b,Tfap2e,Rxra,Rxrb,Gli2,Gli3,Zic4,Zic5,Zic2,Zic3,Satb1,Onecut2,Foxn4,Mnat1,Foxn1,Dlx2,Vezf1,sncg,sst,th,vip,xdh,slc17a8,slc5a7,slc6a3,slc6a8,smad3,opalin,pdgfra,palvb,reln,slc17a7,lyve,mfge8,mog,myl14,ndnf,ctss,foxj1,gad1,htr3a,igtp,acta2,alldh1l1,camk2,chat,cldn5,ngef,tiam1,slc1a2,gja1,fbll1
1655,665x715,12,7,7,3,6,10,1,14,2,4,2,8,1,3,0,5,6,9,0,3,2,0,2,0,5,0,0,10,8,0,4,10,0,0,9,5,2,11,0,3,4,5,0,2,1,0,8,7,9,10,0,7,0,12,13,9,1,4,3,5,1,0,6,6,0,0,8,3,9,5,8,1,9,1,3,4,11,9,0,3,0,4,5,15,0,0,3,11,6,0,4,1,10,9,9,8,4,1,2,4,10,10,6,5,3,11,1,7,5,6,5,7,6,5,6,9,0,0,1,0,0,8,5,6,0,0,2,1,8,4,5,13,1,5,1,6,9,0,6,5,6,6,9,0,4,5,1,2,5,4,5,3,5,7,5,1,1,8,3,4,11,2,2,9,14,2,6,4,9,0,4,2,8,1,2,7,4,4,1,6,5,5,0,6,6,0,3,7,5,5,3,2,8,6,3,3,6,1,7,10,0,0,0,7,10,2,14,0,4,2,4,0,4,0,7,2,12,7,14,1,9,4,8,5,4,17,9,3,11,4,11,6,10,10,8,15,8,10,10,12,7,12,4,26,8,12,26,12,11
1660,610x252,35,8,10,5,11,34,14,7,13,19,20,12,7,10,13,14,10,13,8,18,13,25,13,8,13,11,12,9,24,7,19,17,10,12,12,9,0,17,15,18,6,25,11,35,9,21,17,7,17,13,6,5,28,17,23,26,13,7,18,6,24,14,13,24,11,11,10,20,23,18,13,18,3,7,14,10,16,2,8,4,26,23,14,8,9,22,9,9,7,23,15,25,32,13,12,7,11,12,4,8,10,6,7,5,13,5,5,7,11,1,29,12,17,12,6,8,2,10,10,14,10,12,9,23,20,16,24,18,22,7,6,16,20,4,7,22,17,23,15,10,10,11,23,3,9,6,5,8,7,16,16,18,5,19,15,14,14,11,15,12,18,3,14,14,3,31,14,15,22,10,7,17,11,12,16,10,9,24,22,36,18,13,8,19,19,7,12,6,7,5,15,10,12,19,4,10,10,10,13,22,2,14,18,14,5,13,16,18,13,10,13,19,11,24,44,9,73,21,43,11,42,29,24,45,14,51,41,31,54,16,41,27,42,41,24,56,23,38,39,22,44,44,21,25,23,28,31,11,32
1661,413x343,2,10,3,5,8,17,12,17,3,2,5,9,3,5,1,8,15,13,0,9,7,6,2,6,9,6,2,8,3,8,19,8,0,13,5,9,13,1,9,6,0,5,1,13,2,22,16,7,1,12,6,0,9,11,9,19,18,7,2,2,3,12,9,11,3,6,10,24,1,7,6,5,8,2,14,1,4,0,8,10,10,2,5,7,5,2,2,6,0,8,14,0,4,1,7,4,6,1,7,0,3,2,10,1,10,2,1,7,0,6,9,11,4,7,7,11,0,7,0,14,3,3,3,12,1,11,5,2,4,8,1,18,3,5,1,11,6,7,8,2,14,7,3,8,3,2,2,16,1,11,10,0,6,7,1,10,7,16,7,12,0,5,9,3,3,2,11,6,11,1,4,0,13,3,16,4,6,23,21,0,0,11,2,9,0,2,0,0,6,0,12,0,5,8,16,0,3,2,2,3,6,6,3,10,5,8,3,1,7,5,5,8,12,24,19,2,38,12,20,10,18,12,15,20,7,25,17,16,44,4,14,14,25,20,9,17,6,26,23,14,20,13,12,9,5,10,20,4,28
1662,211x356,0,9,8,4,25,61,6,9,5,11,9,13,3,2,7,8,11,0,10,3,12,15,8,7,6,1,4,11,8,2,29,4,7,16,3,4,22,13,2,9,4,7,15,7,10,11,0,1,0,7,2,2,13,8,16,19,18,5,6,6,4,17,10,6,3,0,8,4,4,7,9,6,11,15,15,6,11,12,2,3,3,12,12,10,13,7,3,13,13,8,9,15,6,15,4,14,4,4,8,15,2,2,5,11,16,0,7,8,1,7,5,7,5,10,5,20,5,3,17,2,13,7,6,1,12,12,0,2,13,0,3,5,11,15,3,21,5,3,3,10,6,16,10,4,10,9,7,15,8,25,4,9,2,4,15,9,8,19,7,8,4,4,12,14,13,6,12,8,9,7,5,2,36,5,15,9,10,30,14,24,10,9,3,9,6,11,15,7,5,10,17,4,13,10,26,1,6,16,2,11,7,9,16,15,13,5,12,10,6,5,12,8,2,2,14,3,42,12,48,7,18,10,15,28,12,32,18,16,73,9,18,22,27,14,17,41,8,29,27,12,23,23,14,16,9,26,28,5,31
1663,800x406,19,19,15,14,38,35,21,19,2,9,23,10,20,14,21,31,14,16,13,13,24,26,19,20,5,7,20,4,14,11,32,32,1,32,17,1,26,9,18,45,7,18,5,33,2,6,22,8,6,14,23,15,10,27,18,13,12,6,19,8,9,5,24,11,17,3,7,17,7,18,23,17,14,18,6,6,6,15,1,10,18,10,5,10,4,10,8,10,14,27,21,21,6,10,5,4,11,8,5,25,15,24,18,16,18,21,20,9,4,17,7,10,20,12,2,19,8,24,11,19,24,24,18,24,19,14,15,15,20,7,8,7,39,13,8,1,13,13,4,2,20,23,12,11,22,24,18,39,12,7,38,13,4,22,9,4,1,15,5,15,16,2,4,18,6,4,15,16,28,22,10,26,18,6,6,21,9,40,23,15,14,27,14,5,21,5,13,9,10,23,25,11,15,13,16,14,7,12,8,25,21,18,20,5,9,17,14,17,21,14,26,22,17,34,35,9,64,13,53,19,31,27,21,29,11,49,51,32,63,11,38,24,33,34,15,57,18,52,38,18,37,57,35,26,12,32,29,7,33
1666,517x674,2,0,4,2,10,12,1,7,6,2,12,1,14,5,1,4,1,2,0,12,5,13,0,5,6,0,5,1,0,3,14,5,0,10,7,10,10,0,1,7,9,11,2,21,3,9,4,0,1,10,10,9,4,7,4,2,6,4,0,1,7,5,1,0,5,2,13,12,0,3,5,1,12,1,0,0,9,1,7,13,6,4,1,7,4,0,5,5,1,11,0,0,21,3,7,8,4,12,5,3,23,0,0,0,4,2,0,10,8,8,7,2,2,13,0,4,4,3,7,0,3,1,4,6,3,11,12,0,12,1,2,2,6,2,3,2,3,11,3,0,2,13,8,7,0,1,7,5,3,7,13,2,2,6,5,9,4,10,4,1,0,7,2,0,15,4,7,8,2,7,7,13,8,0,5,1,11,0,15,12,0,5,0,0,11,15,7,1,1,3,5,7,15,9,3,2,6,4,3,4,7,4,1,0,0,8,6,4,4,7,2,19,0,15,11,2,28,10,26,4,13,11,7,17,4,25,17,14,21,7,15,8,15,19,6,17,15,17,15,6,17,20,14,9,7,8,14,11,20
1667,785x731,15,8,4,33,19,18,20,20,10,8,15,46,11,26,6,3,6,3,2,15,19,17,1,7,12,18,13,25,17,19,19,16,4,13,4,18,14,13,8,20,11,8,9,14,14,24,11,2,15,26,12,6,18,7,22,13,17,15,10,1,9,8,15,18,10,9,11,16,2,17,16,29,6,15,15,4,4,11,23,6,5,12,13,8,4,6,12,16,2,14,6,12,11,12,13,16,4,3,18,15,21,29,24,9,18,6,18,27,15,13,6,19,10,16,9,17,17,11,10,21,21,10,7,13,6,13,6,20,15,12,11,26,13,14,16,16,4,12,26,0,9,2,17,12,17,21,14,7,18,13,30,16,9,11,11,7,0,5,11,11,4,6,16,28,11,1,15,14,9,29,15,20,32,17,9,9,19,26,13,16,12,10,8,10,1,11,8,8,8,13,3,6,16,6,11,9,6,7,12,7,12,2,26,17,3,12,17,55,13,17,11,17,16,10,16,5,48,12,54,8,26,12,10,24,7,52,31,23,32,8,32,31,35,41,8,38,58,36,22,14,19,29,14,15,14,25,21,3,40
1673,393x244,23,1,7,7,3,20,11,20,10,13,14,5,2,10,6,6,11,7,9,17,1,15,6,15,15,8,11,8,10,8,15,10,11,6,6,5,11,9,13,2,12,12,14,23,4,20,9,5,9,9,4,5,13,7,21,9,8,7,20,0,25,9,4,14,4,5,13,11,12,50,6,9,1,7,14,16,8,3,6,9,8,2,12,11,4,0,1,0,0,15,2,2,3,11,4,4,7,6,23,3,3,14,17,7,12,16,2,9,20,15,9,5,16,14,2,8,9,10,4,13,5,6,5,12,13,5,11,7,24,7,20,9,4,6,7,12,2,2,13,10,13,10,20,12,2,5,3,10,13,4,17,1,12,2,8,1,8,2,7,6,1,12,3,27,7,5,1,6,9,7,3,18,22,7,8,14,7,13,11,8,2,7,4,15,7,18,9,16,3,14,9,14,24,9,26,12,10,3,6,14,2,4,6,30,8,19,9,2,0,10,10,1,1,12,22,2,42,15,27,14,22,18,10,23,11,33,31,17,21,10,21,19,18,23,12,40,38,32,33,10,24,23,17,12,11,25,22,6,24
1675,686x413,12,6,17,8,7,51,15,23,10,10,19,13,21,22,13,10,22,8,19,12,23,10,23,15,9,5,23,21,13,5,21,5,7,27,7,10,7,3,18,34,5,13,13,20,7,28,6,15,10,11,10,7,12,13,21,22,19,11,16,13,11,14,21,16,17,20,13,10,22,14,0,22,8,6,13,8,23,19,5,11,17,20,2,4,6,16,4,8,21,22,16,8,29,18,5,18,17,8,3,9,21,6,15,11,36,5,12,16,5,5,19,9,11,24,10,18,11,13,7,10,17,20,5,21,10,13,16,3,15,7,16,34,12,1,6,14,13,30,24,12,10,17,4,28,9,38,14,37,3,7,37,14,23,25,14,27,2,11,6,15,10,13,2,6,2,10,6,7,15,16,15,24,21,7,2,10,17,42,18,22,20,12,6,5,9,12,26,4,13,6,8,12,46,25,6,10,6,16,21,25,15,14,17,7,22,24,12,13,13,6,16,21,13,18,31,5,53,18,54,6,24,19,18,27,14,44,36,16,84,9,25,23,51,30,10,34,5,35,19,19,19,36,14,26,13,31,26,7,38
1676,529x426,9,13,25,12,25,35,10,16,9,18,13,7,11,12,12,8,3,21,13,18,14,17,14,14,17,13,16,3,10,19,25,13,7,27,11,2,15,20,10,33,3,19,17,21,13,24,7,15,9,2,11,5,17,5,18,19,13,4,20,15,14,12,11,5,5,6,10,14,21,3,16,2,25,21,16,4,9,7,8,13,18,7,20,13,5,23,8,11,7,2,13,13,18,9,7,2,10,12,16,7,18,9,18,6,26,16,12,21,5,6,13,6,16,2,18,6,3,10,10,10,16,15,10,11,4,8,22,5,20,14,7,14,20,5,12,3,10,11,19,13,4,10,11,3,12,8,7,19,7,13,37,13,7,15,13,8,12,6,8,14,9,5,9,12,6,23,13,14,29,22,11,18,13,6,17,24,10,48,25,1,8,2,6,8,6,4,23,8,26,22,2,10,12,9,4,3,6,9,13,21,7,7,21,14,24,7,15,16,15,20,24,1,5,23,45,3,62,14,33,15,38,31,16,35,13,59,26,22,70,14,35,28,33,28,22,50,10,33,26,23,31,40,31,10,17,36,27,8,34
1677,448x466,12,2,8,8,10,22,8,26,5,14,3,15,12,3,8,15,20,7,8,5,2,13,4,0,21,0,7,10,3,5,3,9,7,15,6,4,7,6,9,9,5,3,1,20,9,4,13,4,9,7,2,4,4,3,6,21,20,11,11,13,2,6,6,7,10,1,1,0,4,12,2,8,1,8,3,15,8,13,12,2,13,13,9,8,3,0,12,5,12,15,7,12,11,20,8,6,11,6,3,6,17,6,5,8,25,0,0,3,15,7,1,9,4,8,14,10,2,2,2,3,7,8,14,11,6,10,2,0,9,5,9,10,2,12,7,16,5,4,3,0,17,9,6,1,5,3,8,10,0,4,7,4,7,16,5,14,8,8,4,1,0,13,0,15,6,11,13,3,12,1,2,1,17,14,9,3,26,23,18,3,8,9,6,9,9,9,10,1,10,15,13,4,3,10,8,1,8,10,8,25,2,7,10,24,9,6,11,8,1,7,2,18,6,29,21,2,40,16,36,7,18,20,10,20,13,28,32,14,39,7,20,21,29,14,16,36,7,30,16,7,18,27,16,8,19,15,38,19,16
1678,629x486,3,9,16,12,22,73,6,20,15,25,26,7,8,9,15,14,9,10,13,26,15,10,21,44,18,21,24,15,8,10,23,8,5,29,23,1,12,5,11,13,11,10,13,15,4,19,12,8,2,13,13,6,9,7,22,28,30,4,22,28,12,13,27,21,13,9,14,13,3,14,15,6,2,10,15,5,15,17,9,9,11,19,19,25,3,5,19,15,23,35,25,21,8,7,10,10,9,4,19,15,8,10,6,21,16,15,6,11,7,24,12,12,14,14,9,17,7,26,18,9,11,26,8,12,7,12,8,14,9,6,1,18,13,17,36,23,5,6,14,15,33,8,16,2,19,15,25,11,22,12,14,9,15,32,12,15,7,11,21,11,5,7,28,35,8,13,12,9,28,28,14,7,25,13,18,10,24,36,27,32,15,5,24,9,13,8,11,8,8,1,23,12,31,28,16,10,22,15,7,15,9,16,30,21,7,15,18,30,8,8,5,19,10,37,20,8,51,10,56,13,31,24,18,36,25,57,31,25,71,7,23,31,43,22,18,49,9,37,31,15,28,50,19,14,18,25,21,3,28
1679,418x499,9,8,6,9,21,30,29,19,15,15,25,11,11,4,4,26,24,3,15,11,16,7,1,3,17,8,9,2,5,10,21,17,30,2,9,14,7,16,10,24,3,9,13,25,8,20,10,13,15,8,6,10,12,10,15,23,10,8,26,8,12,31,27,16,2,6,9,18,6,9,9,17,18,11,1,1,10,3,7,5,9,12,11,9,6,14,9,7,4,7,6,9,7,5,24,10,17,17,5,14,17,14,8,11,7,1,1,1,1,3,10,6,20,31,8,20,11,8,21,14,4,5,14,24,8,2,19,3,29,13,18,10,18,8,5,4,11,25,17,9,10,11,15,12,14,14,30,10,9,23,16,4,11,16,17,19,7,12,5,3,9,6,6,19,5,8,6,3,21,12,9,11,17,11,13,7,30,9,18,14,5,0,2,11,5,12,20,1,6,9,9,6,26,22,18,20,6,3,15,15,9,0,16,9,4,15,3,18,8,5,12,21,3,17,35,4,51,16,40,13,29,20,16,32,12,61,30,17,51,14,34,20,34,28,17,26,15,33,36,17,16,46,10,22,16,24,30,10,36
1680,559x512,7,13,12,15,10,21,9,20,9,22,13,8,6,15,14,7,14,14,2,21,11,10,23,17,15,1,11,6,5,10,7,16,0,18,20,3,17,6,14,15,14,27,12,15,5,8,1,5,8,11,21,6,15,16,10,8,13,7,18,11,15,13,18,6,9,7,9,19,11,4,3,12,21,19,11,13,17,6,12,12,20,15,16,22,3,9,2,3,6,19,0,13,12,7,20,7,5,16,22,21,13,12,23,32,17,21,5,14,15,20,9,20,5,12,11,9,23,14,4,10,14,8,14,8,1,7,13,9,19,12,11,22,5,4,17,15,14,3,6,7,17,10,36,12,15,10,0,21,15,11,19,4,2,17,9,2,13,14,36,2,21,5,15,15,15,6,3,4,27,19,9,17,8,4,6,23,20,25,12,21,21,15,0,2,15,15,23,8,19,5,26,3,9,13,15,24,6,10,9,5,12,23,31,7,15,14,20,22,17,3,3,12,15,14,28,5,64,17,41,19,41,13,15,26,16,43,32,31,42,9,27,22,35,28,17,52,11,39,26,30,30,38,26,15,10,34,20,9,38
1681,556x740,10,5,11,11,9,13,7,11,16,14,15,4,12,7,10,16,12,15,17,8,12,4,10,11,5,7,13,3,12,9,11,9,6,9,4,1,15,4,10,21,12,10,14,8,1,8,6,2,5,8,19,5,16,3,6,10,14,5,4,7,3,9,19,10,6,9,19,6,23,11,8,9,2,13,5,5,7,10,10,5,9,5,5,5,6,17,21,4,7,3,10,3,20,1,22,0,3,8,1,7,4,7,1,12,9,0,17,7,11,20,6,13,4,13,6,16,13,17,8,14,5,12,4,16,6,12,3,6,8,9,3,19,2,9,7,9,12,5,7,10,15,5,17,17,6,11,0,17,2,3,10,13,9,5,8,9,8,10,13,5,2,17,18,5,7,4,6,12,2,9,6,6,12,6,9,3,24,24,5,5,7,5,3,7,6,16,23,24,9,21,8,13,11,17,19,10,16,1,6,10,10,3,12,15,10,22,9,8,8,6,1,4,13,12,21,3,40,19,30,6,33,20,11,32,8,56,23,16,48,10,23,21,35,33,14,30,7,33,20,13,20,29,16,14,11,27,27,11,25
1685,282x205,23,21,17,11,8,58,21,12,12,5,13,23,10,6,16,15,13,10,17,2,28,16,15,7,8,11,11,16,13,17,21,20,9,15,11,12,19,10,11,25,7,11,11,30,11,14,2,6,6,20,18,13,18,13,24,33,9,3,13,15,19,21,23,15,22,9,24,14,17,32,14,21,15,14,16,10,17,0,5,1,10,9,4,12,1,9,18,18,19,15,1,8,15,15,30,18,9,15,29,8,22,5,18,10,9,10,7,10,9,13,13,18,19,21,26,5,20,17,2,22,14,26,16,4,12,5,19,11,19,5,10,14,4,16,23,25,11,19,5,7,28,9,12,11,15,19,12,20,6,5,26,12,12,36,11,14,12,13,18,13,14,16,10,20,17,13,13,26,27,18,7,26,26,5,9,21,39,34,15,20,9,20,25,12,16,29,26,12,4,9,19,17,4,24,31,24,12,14,15,29,17,4,13,2,17,23,11,6,14,10,27,4,10,28,47,6,74,16,70,12,41,35,17,39,22,53,36,37,84,10,27,26,31,37,20,57,32,57,33,22,28,39,30,22,21,36,21,10,49
1687,330x355,16,9,0,5,12,40,14,11,1,15,7,15,8,6,6,10,4,16,8,15,8,10,4,14,13,7,9,11,5,4,9,5,6,25,13,4,7,2,20,4,4,9,10,11,0,7,5,4,4,19,5,15,16,11,6,8,21,5,14,15,4,5,10,7,7,12,6,17,2,12,1,10,8,8,11,4,9,11,8,5,12,13,5,3,5,4,0,11,1,8,13,10,5,16,4,1,12,2,1,6,4,6,13,17,16,7,7,13,6,7,9,12,17,20,7,7,12,15,12,8,9,3,6,6,10,11,12,2,10,4,4,8,5,11,2,16,0,15,3,4,11,12,2,4,7,13,0,22,16,11,10,4,3,9,0,9,1,0,2,5,1,2,25,8,1,3,3,3,6,9,11,5,10,5,10,11,24,24,2,14,6,13,4,5,21,14,2,0,5,5,26,4,34,13,8,18,15,0,15,9,7,1,3,11,11,21,12,7,7,2,15,8,10,14,15,3,30,10,34,12,23,16,18,20,11,27,19,14,28,7,19,13,31,18,14,25,5,17,20,15,31,25,8,46,6,17,37,10,18
1692,802x779,7,5,27,11,18,40,0,14,26,10,19,15,4,10,15,14,18,27,14,11,16,12,6,8,13,13,6,9,21,16,28,7,7,24,18,3,16,14,9,23,19,15,6,15,2,8,11,8,8,19,18,15,9,9,14,20,13,13,10,4,7,14,13,15,10,14,9,9,15,15,16,13,15,12,13,3,17,7,18,3,15,16,10,12,9,14,14,15,1,19,4,8,17,19,11,9,5,18,3,9,28,7,31,24,10,7,16,22,6,31,8,8,20,1,8,16,9,13,16,26,9,3,14,5,3,4,24,24,24,17,13,7,4,17,2,5,13,16,11,4,21,12,22,7,12,28,10,17,26,4,23,7,13,8,10,30,15,21,5,1,10,14,32,7,2,16,1,7,37,9,6,10,12,3,19,23,10,31,29,21,3,11,9,0,10,17,13,2,17,7,8,17,1,7,23,8,11,15,9,3,11,4,17,2,12,16,17,32,6,10,11,4,14,11,25,7,61,20,53,15,29,33,22,29,11,46,40,25,45,17,34,33,44,50,16,31,25,40,30,15,41,37,26,24,11,20,27,7,40
1695,539x258,0,7,7,3,0,22,6,15,5,5,7,16,0,5,1,9,11,6,6,10,0,8,14,2,5,7,2,5,6,9,0,10,6,9,7,3,14,14,6,1,0,6,5,5,0,9,8,2,2,14,3,2,7,7,2,3,9,0,5,17,12,18,8,11,10,4,3,0,11,5,5,1,12,13,6,3,6,9,9,8,9,2,3,2,14,9,10,5,2,15,1,6,5,6,3,3,1,3,4,7,2,5,8,7,0,11,3,6,0,2,14,9,8,14,17,5,6,11,5,1,8,2,1,16,7,6,10,3,6,5,3,5,13,13,4,4,5,4,0,6,8,3,14,0,10,7,10,7,17,1,5,17,3,13,4,3,1,3,3,16,0,6,13,5,0,0,2,3,1,3,2,5,3,10,4,1,2,15,3,8,8,4,10,5,1,3,2,6,3,0,20,2,7,11,5,3,3,6,5,3,0,3,12,9,3,5,8,3,2,4,7,2,2,17,13,1,23,5,19,3,13,13,6,11,4,19,11,9,12,10,52,9,28,12,6,20,4,17,13,5,13,12,9,14,13,12,29,13,15
1696,242x433,13,2,0,2,12,36,19,10,21,7,1,9,15,9,5,3,14,10,3,17,1,4,11,9,8,7,11,14,20,7,3,17,3,6,8,3,1,17,5,6,3,8,11,12,9,12,7,5,12,20,2,4,6,9,3,17,9,4,12,3,9,17,10,14,0,3,14,12,22,1,4,13,17,25,9,13,9,5,5,1,4,10,10,5,2,21,2,11,14,15,9,1,19,8,4,2,8,7,3,10,20,23,10,6,6,15,2,6,3,11,10,10,5,21,5,11,3,2,8,22,12,11,12,17,8,17,13,6,12,11,6,3,6,10,1,5,10,21,3,18,15,17,18,13,11,8,14,5,6,8,20,15,5,14,8,13,4,6,6,3,12,2,11,14,11,4,13,4,18,20,9,0,10,12,25,7,16,17,8,15,15,9,3,11,14,10,8,18,10,15,13,8,2,43,5,17,8,18,2,18,4,12,15,20,15,11,20,0,10,2,8,5,23,4,15,6,33,11,35,10,25,26,22,29,6,33,28,11,20,8,32,14,33,24,17,33,10,27,23,11,25,22,16,65,16,36,55,23,23
1697,477x513,7,0,8,7,13,2,7,20,9,17,8,1,11,7,11,5,4,3,6,6,17,7,0,6,12,12,5,8,10,7,14,6,3,10,2,19,6,6,18,14,10,3,0,8,4,13,7,0,7,2,5,1,4,10,8,8,1,3,11,4,2,2,9,5,9,1,0,18,8,9,9,9,8,8,6,0,3,2,2,4,5,6,3,8,12,0,14,8,1,22,0,12,0,10,9,0,0,6,10,0,8,6,8,6,6,4,1,12,6,11,8,0,14,1,3,0,12,11,14,2,5,12,8,9,5,4,4,2,13,8,8,4,19,3,9,3,3,17,5,7,5,2,0,1,18,11,0,5,5,5,11,0,12,11,0,7,5,7,2,0,0,2,8,4,16,3,14,8,2,4,5,1,10,1,11,3,16,2,13,8,0,5,6,5,5,9,9,0,1,4,5,8,11,8,1,3,0,4,0,7,7,6,8,4,1,6,4,8,4,2,0,6,4,12,25,3,34,11,29,13,19,13,17,26,10,27,20,24,16,5,15,15,13,21,9,27,4,24,15,19,35,19,16,13,11,21,8,2,14
1698,684x563,7,9,5,16,16,35,4,25,13,13,22,20,10,28,18,6,13,16,12,20,5,14,9,21,9,6,13,11,18,11,19,25,7,24,11,9,12,9,7,11,23,14,3,8,3,23,17,5,7,7,12,13,13,9,12,10,8,11,17,14,14,11,7,2,15,8,11,24,17,4,40,7,16,10,18,15,7,9,14,7,28,20,8,2,7,11,10,8,14,13,13,9,20,6,14,11,7,6,24,7,13,12,8,25,13,10,27,18,18,14,13,21,14,12,11,7,3,16,9,8,15,19,11,16,6,7,13,2,14,11,11,12,18,15,6,8,7,4,7,10,9,16,24,9,4,22,14,12,10,28,30,19,9,10,10,13,8,4,12,19,8,13,8,20,4,8,22,7,23,15,9,7,16,5,15,5,20,25,12,11,7,12,5,4,15,16,8,5,20,19,9,16,12,14,2,9,9,14,13,22,1,14,7,9,18,28,17,13,19,8,11,5,2,19,36,7,69,16,49,18,29,23,20,32,10,44,31,34,53,11,21,23,42,32,16,46,15,40,32,15,32,40,20,19,21,27,21,9,35
1699,416x218,7,3,17,2,14,39,9,26,4,9,15,21,0,16,10,5,5,12,9,8,5,16,9,13,7,6,1,5,12,17,18,6,8,19,8,3,4,10,8,9,0,3,19,19,4,18,15,4,3,18,6,10,11,5,39,2,17,13,11,7,11,22,10,15,6,11,10,3,9,7,14,15,15,6,5,4,23,6,6,4,11,18,15,7,0,9,10,7,8,13,3,4,17,9,13,14,5,6,2,8,14,7,11,3,15,11,12,16,6,11,14,7,2,16,4,15,2,15,13,8,6,12,3,10,12,6,20,9,2,8,10,15,6,10,9,10,7,5,8,8,21,11,5,6,22,11,6,6,11,8,30,0,9,12,12,19,4,3,9,2,1,11,8,13,10,8,2,9,14,8,0,19,24,10,8,3,13,51,11,4,9,12,5,13,8,11,21,15,12,9,5,8,14,15,9,3,11,9,12,12,14,7,3,6,15,8,6,1,16,16,11,1,2,21,31,2,45,7,43,6,20,17,10,26,7,49,22,22,58,7,23,19,27,32,10,34,18,27,23,20,18,30,17,17,9,31,19,7,37
1700,411x380,9,3,8,12,14,10,4,25,6,10,8,4,9,1,17,7,5,13,9,3,6,14,13,7,10,0,8,14,8,6,14,17,6,11,1,9,0,7,22,2,2,7,5,23,4,20,7,7,0,5,9,4,12,2,24,12,9,11,4,13,8,8,16,1,7,7,6,9,21,5,5,8,0,3,1,12,2,10,9,15,7,1,7,2,4,8,4,8,5,20,13,0,27,12,11,10,12,3,15,15,12,3,16,24,13,4,6,13,17,9,14,16,9,14,4,1,7,4,1,5,2,15,9,10,6,22,7,6,12,19,8,13,3,19,16,6,3,10,8,17,6,2,7,13,7,17,15,2,4,8,11,10,10,2,5,10,3,2,15,3,5,8,22,15,12,20,12,8,12,34,3,16,19,14,10,22,14,9,20,5,4,0,11,6,13,0,18,5,19,9,14,7,3,9,6,11,7,3,11,24,12,2,12,3,19,16,3,3,15,6,4,5,5,9,31,2,49,9,45,19,27,20,16,33,10,28,23,21,35,5,17,21,33,24,11,38,16,32,22,12,22,28,20,16,14,22,14,2,18
1701,567x389,6,6,9,16,25,13,5,17,2,9,11,2,8,3,9,14,9,20,11,1,6,12,6,10,9,4,9,1,17,2,20,22,10,13,2,7,3,5,6,11,14,26,10,20,11,9,15,4,3,3,11,7,12,5,19,9,11,8,10,17,11,10,22,8,13,9,6,20,17,9,4,10,11,12,30,4,13,13,0,12,5,12,10,6,5,10,9,4,10,24,0,14,4,15,9,4,16,9,4,5,7,10,12,7,10,16,8,17,6,5,13,10,10,11,18,6,10,33,1,16,14,10,16,3,5,9,7,5,7,9,8,8,25,8,12,9,3,9,1,4,21,9,2,16,12,10,4,5,17,23,37,0,22,4,1,13,6,6,7,14,11,7,6,12,18,16,9,15,21,11,13,17,11,10,10,20,22,23,20,16,12,7,5,11,8,4,0,7,3,9,14,23,8,23,4,4,6,9,8,0,7,7,10,7,3,4,4,20,3,15,14,7,0,12,29,8,37,18,40,16,28,23,10,25,14,44,22,26,34,12,26,26,22,26,18,45,15,34,18,9,32,26,16,16,17,19,28,7,23
